submission_id,submission_date,gender,age,geography,financial_situation,education,employment_status,submission_state,are_there_children_0_to_2_yrs_out_of_educational_system,were_children_3_to_17_yrs_enrolled_and_did_not_return_to_school,are_there_children_who_stopped_enrolling_in_primary_education,are_there_children_who_stopped_enrolling_in_secondary_education,are_children_attending_face_to_face_classes,can_children_observe_deterioration_of_basic_services_of_school,do_children_3_and_17_yrs_receive_regular_school_meals,are_there_teachers_at_scheduled_class_hours,are_children_3_to_17_yrs_dealing_with_irregular_school_activity,are_children_being_teached_by_unqualified_people,did_teachers_leave_the_educational_system,do_school_and_the_teachers_have_internet_connection,do_children_have_internet_connection,do_children_3_to_17_yrs_miss_virtual_class_due_to_lack_of_electricity,does_home_shows_severe_deficit_of_electricity,does_home_shows_severe_deficit_of_internet,do_children_3_to_17_yrs_miss_class_or_in_lower_grade,are_children_promoted_with_a_modality_different_from_formal_evaluation
6124525698940928,2021-03-13,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some university or college,I am a student and I work part-time,Lara,0,1,0,0,0,1,No,Irregularly,1,0,0,1,1,1,0,1,0,1
5634169349865472,2021-03-14,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food, regular expenses, and clothes, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Lara,0,1,0,0,0,0,Every day,Irregularly,1,0,0,1,0,0,0,1,0,1
5585728225673216,2021-03-13,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Lara,0,1,0,0,0,1,No,Irregularly,0,0,1,0,0,1,0,1,0,0
5541217264992256,2021-03-13,Female,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,I am a student and I work part-time,Lara,1,1,0,0,0,1,No,Irregularly,1,1,1,0,0,1,0,1,0,0
5284268430589952,2021-03-20,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some university or college,I am a student and I work part-time,Bolívar,0,0,0,0,0,1,No,Irregularly,1,0,1,0,0,1,0,1,1,1
5276527959998464,2021-03-13,Male,Over 45 years old,Rural,"I can afford food, but nothing else",Some secondary school / high school,"I work part-time, either as an employee or self-employed",Lara,1,0,0,0,0,0,No,Irregularly,1,0,1,1,0,1,0,1,1,0
5490364852207616,2021-03-13,Female,36 to 45 years old,City center or metropolitan area,"I can afford food, but nothing else",Secondary school/ high school completed,None of the above,Distrito Federal,0,0,0,0,1,0,No,There are enough,0,0,0,1,0,1,0,1,0,0
6103012140646400,2021-03-14,Female,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Some secondary school / high school,"I do housework, fulfilling domestic tasks, looking after children",Distrito Federal,1,1,1,0,0,0,2 days,Irregularly,1,0,1,1,1,1,1,1,1,0
5067181925859328,2021-03-17,Female,36 to 45 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Trujillo,0,1,0,0,0,1,No,Irregularly,0,0,0,1,1,1,1,1,0,0
6299177457025024,2021-03-15,Female,Over 45 years old,Rural,"I can afford food, but nothing else",Post-graduate education,"I work full-time, either as an employee or self-employed",Vargas,1,0,0,0,0,1,No,Irregularly,1,1,1,0,0,1,0,1,0,1
6301266086199296,2021-03-28,Male,16 to 25 years old,City center or metropolitan area,Prefer not to answer,Some technical education (e.g polytechnic school),I am a student,Mérida,0,0,0,0,1,1,Every day,Irregularly,1,1,0,1,1,1,0,1,1,1
5749554015371264,2021-03-14,Male,36 to 45 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,"I work full-time, either as an employee or self-employed",Mérida,1,1,1,1,0,1,No,There are not enough,1,0,1,0,0,0,0,1,1,1
5746694389235712,2021-03-25,Male,Over 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Post-graduate education,I am retired,Mérida,0,1,0,0,0,1,No,There are not enough,1,1,1,1,1,1,1,1,0,0
6500649742368768,2021-03-22,Female,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Prefer not to answer,I am a student,Mérida,0,0,0,1,0,0,No,There are not enough,1,0,0,0,1,1,1,1,0,0
4643327088787456,2021-04-03,Female,16 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),I am a student and I work part-time,Anzoátegui,1,1,0,0,0,1,No,There are not enough,1,0,0,1,0,1,0,1,0,1
4778501403312128,2021-03-13,Male,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Distrito Federal,0,0,1,1,0,1,1 day,There are not enough,0,1,1,0,1,1,0,1,0,1
5470718732271616,2021-03-29,Female,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Prefer not to answer,I am a student,Distrito Federal,0,0,0,0,0,1,No,There are not enough,1,0,1,0,1,1,0,1,0,1
5743068044328960,2021-03-14,Female,36 to 45 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Distrito Federal,1,1,0,0,1,1,No,There are not enough,1,1,1,0,1,1,0,1,1,1
6125395949912064,2021-03-18,Male,26 to 35 years old,City center or metropolitan area,Prefer not to answer,University or college degree completed,"I work full-time, either as an employee or self-employed",Distrito Federal,0,1,1,0,0,1,No,There are not enough,1,0,1,0,0,0,0,1,0,1
6018362168836096,2021-03-18,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,I am unemployed,Distrito Federal,0,1,0,0,0,1,No,There are not enough,1,0,1,0,0,1,0,1,0,1
6660213330673664,2021-03-17,Male,16 to 25 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,I am unemployed,Distrito Federal,1,0,0,1,0,1,No,There are enough,0,0,0,1,1,1,1,1,0,1
6479981353107456,2021-03-17,Male,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Distrito Federal,0,1,0,0,0,1,No,There are not enough,1,0,1,1,1,1,0,1,0,1
5968015010299904,2021-03-15,Female,26 to 35 years old,Rural,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,I am a student,Distrito Federal,1,1,1,0,0,1,No,Irregularly,1,1,1,1,0,1,0,1,0,0
5917830263603200,2021-03-15,Female,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Distrito Federal,1,0,1,1,0,1,3 days,There are enough,0,1,1,1,0,0,1,1,0,1
4520394991337472,2021-03-22,Female,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Prefer not to answer,None of the above,Distrito Federal,1,1,0,0,0,1,No,Irregularly,1,0,0,1,1,0,0,1,0,0
5450303007883264,2021-03-13,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Post-graduate education,"I work part-time, either as an employee or self-employed",Distrito Federal,0,1,0,0,0,1,No,There are not enough,1,0,0,0,1,1,0,1,0,0
5229644096995328,2021-03-14,Male,36 to 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),I am a student,Distrito Federal,1,0,0,0,0,1,No,Irregularly,1,0,1,1,1,1,1,1,1,0
5955726169341952,2021-03-13,Male,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",Distrito Federal,0,0,0,0,1,1,No,There are enough,0,0,0,1,1,1,0,1,0,0
6401614037647360,2021-03-13,Male,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some university or college,"I work part-time, either as an employee or self-employed",Distrito Federal,0,0,0,0,0,1,No,Irregularly,1,0,1,0,1,1,0,1,1,1
6601129965387776,2021-03-13,Male,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Distrito Federal,1,1,1,1,0,0,No,Irregularly,1,1,1,1,1,0,1,1,0,1
5212772442046464,2021-04-01,Male,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Technical school diploma or degree completed,I am a student and I work part-time,Distrito Federal,0,1,0,0,0,1,No,Irregularly,1,1,1,0,1,1,1,1,0,0
5457713168646144,2021-04-02,Male,16 to 25 years old,Suburban/Peri-urban,Prefer not to answer,Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Distrito Federal,0,0,0,0,0,1,No,There are enough,1,1,1,0,1,1,0,1,0,0
4601518618836992,2021-03-14,Female,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Distrito Federal,0,1,0,1,0,0,No,Irregularly,1,1,0,1,1,0,0,1,0,0
5231685481529344,2021-03-13,Female,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Distrito Federal,0,1,1,1,0,0,No,Irregularly,0,1,1,1,1,1,1,1,1,1
6431462449741824,2021-03-13,Female,26 to 35 years old,Rural,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Miranda,0,0,0,0,0,0,No,There are enough,0,1,0,1,0,1,1,1,0,0
5638435158360064,2021-03-13,Female,Over 45 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,"I work part-time, either as an employee or self-employed",Miranda,0,0,0,0,0,0,No,Irregularly,1,0,1,1,1,0,0,1,0,0
5601706359652352,2021-04-01,Female,Over 45 years old,City center or metropolitan area,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),I am retired,Miranda,0,1,0,0,0,1,Every day,Irregularly,1,1,1,1,1,1,0,1,0,0
5598774457270272,2021-03-13,Female,26 to 35 years old,Rural,I cannot afford enough food for my family,Some secondary school / high school,"I work part-time, either as an employee or self-employed",Miranda,0,1,0,1,0,1,No,There are not enough,1,1,0,0,0,1,1,1,0,1
6430052156964864,2021-03-16,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Miranda,0,0,1,0,0,1,2 days,Irregularly,0,0,0,1,1,0,0,1,0,1
6430516348977152,2021-03-13,Female,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,There are not enough,1,0,1,0,0,0,0,1,1,1
5789564353642496,2021-04-03,Male,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Miranda,0,1,1,1,0,0,No,There are not enough,1,0,0,1,1,0,0,1,0,0
4814534970966016,2021-03-13,Female,16 to 25 years old,Rural,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Miranda,1,0,0,0,1,1,No,Irregularly,1,1,1,0,1,1,1,1,1,1
6009570765045760,2021-03-13,Female,36 to 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,No,There are enough,1,1,1,1,1,1,0,1,0,0
4718492187361280,2021-03-14,Female,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Miranda,1,1,0,1,0,1,1 day,Irregularly,0,0,1,0,0,1,0,1,1,1
4838680606015488,2021-03-13,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,None of the above,Miranda,0,1,0,1,0,1,No,Irregularly,1,1,1,1,1,1,0,1,0,1
5108909613514752,2021-03-16,Male,16 to 25 years old,Rural,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,I am a student,Miranda,0,1,0,1,1,1,No,Irregularly,1,1,0,1,1,1,0,1,0,0
6751706821165056,2021-03-13,Male,36 to 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,University or college degree completed,"I work full-time, either as an employee or self-employed",Miranda,1,1,0,0,0,1,No,Irregularly,1,0,1,1,1,1,0,1,1,0
4734331288551424,2021-03-15,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,0,1,No,Irregularly,1,0,0,1,1,1,0,1,0,1
4718654490148864,2021-03-25,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Miranda,0,1,0,0,0,1,Every day,Irregularly,1,0,1,0,0,1,0,1,0,1
5777219258679296,2021-03-30,Male,16 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",Some secondary school / high school,I am a student,Miranda,1,0,0,0,0,0,No,There are not enough,1,0,1,0,0,1,0,1,1,1
5615748168024064,2021-03-13,Female,Over 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Some primary education,None of the above,Miranda,0,1,1,1,0,1,No,Irregularly,1,1,1,1,1,1,0,1,0,1
6491631653224448,2021-03-17,Female,36 to 45 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Miranda,0,0,0,0,1,1,No,Irregularly,0,0,0,1,0,1,0,1,1,0
4872766070456320,2021-03-13,Female,36 to 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Miranda,0,1,0,0,0,1,No,Irregularly,1,0,1,0,0,1,1,1,1,0
6534746330103808,2021-03-22,Female,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,University or college degree completed,"I work part-time, either as an employee or self-employed",Miranda,1,0,0,0,0,1,No,There are enough,1,0,0,0,0,1,0,1,0,0
5653685681258496,2021-03-13,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Technical school diploma or degree completed,I am unemployed,Miranda,1,1,0,0,0,1,No,Irregularly,1,0,1,1,0,1,0,1,0,0
4591859371606016,2021-03-13,Male,36 to 45 years old,Rural,"I can afford food, but nothing else",Primary school completed,"I work full-time, either as an employee or self-employed",Miranda,0,0,0,0,1,1,No,Irregularly,1,1,1,0,0,1,0,1,0,0
5822263617388544,2021-03-13,Female,26 to 35 years old,Rural,"I can afford food and regular expenses, but nothing else",Secondary school/ high school completed,"I work part-time, either as an employee or self-employed",Miranda,1,1,0,0,0,1,No,Irregularly,1,0,0,1,1,1,0,1,0,1
5647852226478080,2021-03-25,Male,36 to 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Some secondary school / high school,None of the above,Miranda,0,0,0,0,1,0,No,There are enough,1,0,1,1,1,1,0,1,0,1
5231299253239808,2021-04-03,Female,36 to 45 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Lara,1,0,0,0,0,1,No,Irregularly,1,0,1,0,0,1,0,1,0,1
5453711601303552,2021-03-18,Non-Binary,16 to 25 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Carabobo,1,1,0,1,0,1,2 days,Irregularly,1,1,1,0,0,1,1,1,1,1
6373576491139072,2021-03-14,Female,16 to 25 years old,Rural,Prefer not to answer,Secondary school/ high school completed,I am unable to work due to long-term illness or disability,Carabobo,0,1,0,1,0,1,No,Irregularly,1,0,0,0,1,0,1,1,0,0
6145170600099840,2021-03-29,Male,16 to 25 years old,Suburban/Peri-urban,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,"I work part-time, either as an employee or self-employed",Táchira,1,1,0,0,0,1,Every day,There are enough,0,1,1,0,0,1,0,1,0,1
6501576297676800,2021-03-22,Male,16 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,I am a student and I work part-time,Trujillo,0,1,0,0,0,1,No,Irregularly,1,1,1,1,1,0,0,1,0,1
5073265059168256,2021-03-29,Female,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Zulia,1,1,0,0,0,1,No,There are not enough,1,1,0,1,1,0,0,1,0,1
6108140981714944,2021-05-12,Male,Over 45 years old,Suburban/Peri-urban,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,"I work part-time, either as an employee or self-employed",Zulia,0,1,0,0,1,1,3 days,There are not enough,0,0,1,1,0,0,0,1,0,1
6596284906733568,2021-03-13,Male,Over 45 years old,Suburban/Peri-urban,"I can comfortably afford food, clothes, and furniture, and I have savings",University or college degree completed,"I work full-time, either as an employee or self-employed",Zulia,1,0,1,0,1,1,2 days,There are not enough,0,1,1,1,0,1,0,1,1,0
5241455122841600,2021-03-29,Male,Over 45 years old,Rural,I cannot afford enough food for my family,Some secondary school / high school,"I work full-time, either as an employee or self-employed",Zulia,1,1,0,1,0,1,No,There are not enough,1,1,1,0,0,1,1,1,1,1
5348248545132544,2021-03-22,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,None of the above,Zulia,0,1,1,0,0,1,No,Irregularly,0,0,0,1,1,1,1,1,0,0
5379433631580160,2021-03-28,Female,Over 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Zulia,0,0,0,0,0,1,No,There are enough,1,0,1,0,0,1,0,1,0,0
6014170280755200,2021-03-13,Male,36 to 45 years old,City center or metropolitan area,"I can afford food, but nothing else",Technical school diploma or degree completed,I am a student,Zulia,1,1,0,0,1,1,No,There are enough,1,1,1,1,1,1,0,1,1,0
6617056643645440,2021-03-13,Female,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Zulia,1,1,0,0,0,1,No,Irregularly,1,0,1,1,0,1,1,1,0,0
5858766980644864,2021-03-13,Male,Over 45 years old,Rural,"I can afford food, but nothing else",Some secondary school / high school,I am unemployed,Zulia,1,1,0,0,0,1,No,There are not enough,1,0,1,0,0,0,1,1,0,0
6389632270073856,2021-03-23,Male,26 to 35 years old,Rural,"I can afford food, but nothing else",Some secondary school / high school,"I work full-time, either as an employee or self-employed",Zulia,0,1,0,1,0,1,No,Irregularly,1,0,0,0,0,1,0,1,0,1
6743370423861248,2021-03-13,Female,36 to 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Zulia,0,1,0,0,0,1,No,Irregularly,0,0,1,1,1,1,1,1,0,0
5146814981603328,2021-03-13,Female,16 to 25 years old,Rural,I cannot afford enough food for my family,University or college degree completed,"I do housework, fulfilling domestic tasks, looking after children",Zulia,1,0,0,0,0,1,No,Irregularly,1,0,0,1,1,1,1,1,1,1
5574145973944320,2021-03-14,Female,36 to 45 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Post-graduate education,"I work part-time, either as an employee or self-employed",Zulia,0,1,0,0,0,1,No,There are enough,0,0,0,1,1,0,0,1,0,0
4586320457629696,2021-03-25,Male,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",University or college degree completed,I am unemployed,Zulia,0,0,0,0,0,1,No,Irregularly,1,0,1,1,0,1,1,1,0,1
5803228322332672,2021-03-13,Female,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,University or college degree completed,I am unemployed,Zulia,0,1,0,0,0,1,No,There are not enough,1,1,1,0,0,1,1,1,0,1
5176130280882176,2021-03-19,Female,Over 45 years old,Rural,"I can afford food, but nothing else",Secondary school/ high school completed,None of the above,Zulia,0,1,0,0,0,1,No,Irregularly,0,0,1,1,1,1,0,1,0,1
4687888783769600,2021-03-25,Female,26 to 35 years old,Rural,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Zulia,1,1,0,0,0,1,No,Irregularly,1,1,1,0,0,1,0,1,0,0
6680571609874432,2021-03-24,Male,16 to 25 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,I am unemployed,Zulia,0,1,0,0,0,1,No,Irregularly,1,0,1,1,1,1,0,1,0,1
6281025784381440,2021-03-13,Female,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,I am unemployed,Zulia,1,1,0,0,0,1,No,There are enough,1,0,1,1,1,0,1,1,1,0
5922224333914112,2021-04-04,Female,16 to 25 years old,Rural,"I can afford food, but nothing else",Technical school diploma or degree completed,I am a student and I work part-time,Zulia,0,0,0,0,0,0,No,Irregularly,1,1,1,0,0,1,1,1,1,0
5204990380736512,2021-03-13,Female,16 to 25 years old,Suburban/Peri-urban,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,I am unemployed,Zulia,1,1,1,0,0,1,2 days,There are not enough,0,0,1,0,1,0,0,1,1,1
4623864960385024,2021-05-04,Female,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Technical school diploma or degree completed,None of the above,Táchira,0,0,0,0,0,1,No,There are not enough,0,1,1,1,1,1,1,1,1,0
5410198952083456,2021-03-19,Male,Over 45 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Mérida,0,1,0,0,0,1,No,There are not enough,1,0,1,0,0,1,0,1,0,1
4614975086919680,2021-03-23,Male,26 to 35 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",Some university or college,"I work part-time, either as an employee or self-employed",Anzoátegui,1,1,1,0,0,1,No,Irregularly,1,1,1,0,0,1,0,1,0,1
6313022888083456,2021-03-13,Female,26 to 35 years old,Suburban/Peri-urban,"I can afford food, but nothing else",Secondary school/ high school completed,I am unemployed,Anzoátegui,0,1,0,0,0,0,No,There are not enough,0,0,0,1,0,0,0,1,0,0
5468016258318336,2021-03-23,Female,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Post-graduate education,"I work full-time, either as an employee or self-employed",Anzoátegui,1,1,0,0,0,1,No,Irregularly,1,0,1,0,0,1,0,1,0,1
5459404295241728,2021-04-01,Male,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Some university or college,I am a student and I work part-time,Anzoátegui,1,1,1,1,1,1,2 days,Irregularly,0,1,1,1,1,1,0,1,0,1
5052455808401408,2021-04-04,Male,16 to 25 years old,City center or metropolitan area,"I can comfortably afford food, clothes, and furniture, and I have savings",Post-graduate education,"I work full-time, either as an employee or self-employed",Anzoátegui,1,1,1,1,0,1,No,There are enough,1,1,0,1,1,0,0,1,0,0
5410483627884544,2021-03-13,Male,16 to 25 years old,Rural,Prefer not to answer,Secondary school/ high school completed,I am a student,Anzoátegui,0,0,0,0,1,1,No,Irregularly,1,1,1,1,1,1,0,1,0,0
5015800342904832,2021-03-28,Male,Over 45 years old,Rural,I cannot afford enough food for my family,Primary school completed,I am unemployed,Anzoátegui,0,1,0,0,0,1,No,There are not enough,1,0,1,1,1,0,0,1,0,0
6454895858417664,2021-03-14,Female,Over 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Some secondary school / high school,"I work part-time, either as an employee or self-employed",Anzoátegui,0,1,0,1,0,1,No,There are enough,1,0,0,0,0,1,1,1,1,0
6682494832476160,2021-03-13,Male,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Technical school diploma or degree completed,"I work part-time, either as an employee or self-employed",Anzoátegui,0,1,0,1,1,1,No,There are not enough,1,1,1,1,1,1,0,1,1,0
6172921994412032,2021-03-13,Male,16 to 25 years old,Suburban/Peri-urban,Prefer not to answer,Primary school completed,I am a student,Anzoátegui,0,1,0,1,0,1,No,There are not enough,1,1,1,1,1,1,0,1,0,0
5691644535111680,2021-03-13,Male,36 to 45 years old,City center or metropolitan area,I cannot afford enough food for my family,Technical school diploma or degree completed,I am unemployed,Anzoátegui,1,1,0,0,1,1,No,There are not enough,0,0,1,0,0,1,1,1,0,0
6001157393874944,2021-03-13,Male,26 to 35 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Post-graduate education,I am unemployed,Anzoátegui,1,0,0,0,0,1,No,There are not enough,1,1,1,1,0,1,1,1,1,1
6023660656918528,2021-03-24,Female,16 to 25 years old,Suburban/Peri-urban,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Zulia,0,0,0,0,0,0,No,There are not enough,1,0,1,1,0,1,0,1,1,1
6167922384044032,2021-03-13,Male,26 to 35 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Zulia,0,1,0,0,0,1,No,Irregularly,1,0,1,0,0,1,0,1,0,1
6604642778873856,2021-03-16,Male,Over 45 years old,Suburban/Peri-urban,"I can afford food, regular expenses, and clothes, but nothing else",Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",Barinas,0,1,0,0,0,1,No,There are not enough,1,0,1,0,1,0,1,1,0,1
4931715419340800,2021-03-24,Male,36 to 45 years old,City center or metropolitan area,"I can afford food, but nothing else",University or college degree completed,"I work full-time, either as an employee or self-employed",Mérida,0,0,0,0,0,1,No,There are not enough,1,0,0,0,0,1,0,1,0,0
4517346520858624,2021-03-13,Female,Over 45 years old,Rural,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),"I work part-time, either as an employee or self-employed",Distrito Federal,0,1,0,1,0,1,No,Irregularly,0,0,0,1,1,1,0,1,1,0
5204878443151360,2021-03-14,Female,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,Prefer not to answer,I am a student and I work part-time,Distrito Federal,0,1,0,0,1,0,No,There are not enough,1,1,1,0,0,1,1,1,1,1
6662238021877760,2021-03-13,Female,36 to 45 years old,City center or metropolitan area,"I can afford food, regular expenses, and clothes, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Distrito Federal,0,1,0,0,0,1,No,Irregularly,1,0,0,0,0,0,0,1,0,0
5799963274772480,2021-03-13,Prefer not to answer,26 to 35 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Distrito Federal,1,1,0,0,0,1,No,Irregularly,1,0,0,1,1,0,0,1,1,1
6356654655537152,2021-03-13,Male,Over 45 years old,City center or metropolitan area,"I can afford food and regular expenses, but nothing else",Technical school diploma or degree completed,"I work full-time, either as an employee or self-employed",Distrito Federal,0,0,0,0,1,1,No,There are enough,0,0,1,1,1,1,0,1,0,0
5469307298643968,2021-03-18,Female,16 to 25 years old,Rural,"I can afford food, but nothing else",University or college degree completed,"I work part-time, either as an employee or self-employed",Mérida,0,0,0,0,1,1,No,There are enough,1,1,1,1,1,1,1,1,1,1
5030408147435520,2021-03-13,Male,26 to 35 years old,City center or metropolitan area,I cannot afford enough food for my family,Some university or college,I am a student,Distrito Federal,0,0,0,0,1,1,No,There are enough,0,0,1,1,1,0,0,1,0,0
4538806257844224,2021-03-14,Male,16 to 25 years old,City center or metropolitan area,I cannot afford enough food for my family,Secondary school/ high school completed,I am a student,Distrito Federal,0,1,0,1,1,1,No,There are not enough,1,0,1,1,1,1,0,1,1,1
5126766074265600,2021-03-13,Male,16 to 25 years old,City center or metropolitan area,Prefer not to answer,Secondary school/ high school completed,None of the above,Distrito Federal,0,0,0,0,1,1,No,There are enough,0,0,0,1,1,0,0,1,0,0
4723955251544064,2021-03-13,Male,26 to 35 years old,City center or metropolitan area,"I can afford food, but nothing else",Some technical education (e.g polytechnic school),"I work full-time, either as an employee or self-employed",Distrito Federal,1,0,1,1,0,1,Every day,Irregularly,1,0,1,1,1,0,1,1,0,1
6141727042961408,2021-03-14,Male,26 to 35 years old,City center or metropolitan area,Prefer not to answer,Secondary school/ high school completed,None of the above,Distrito Federal,1,1,1,1,0,1,Every day,There are not enough,1,1,1,0,0,0,1,1,1,1
